측점,날짜,시작,종료,편각구간,복각구간,D_utc,I_utc,Kp,Kp_flag,관측소_D변동_분,관측소_I변동_분,관측소_F변동_nT,관측소_dB_nT,QC,dF,dD_arcmin,dI_arcmin,n_station,보간,창,상태,파일
포천,2023-05-25,11:04:00,11:29:00,11:04~11:10,11:21~11:29,2023-05-25 02:04~02:10,2023-05-25 02:21~02:29,3.0,CAUTION,0.29,0.14,3.6,12.8,QUIET,7.212392228037061,-2.3099569593227964,0.19472703582686457,4,idw,성분별,정상,배포.포천.지자기야장.23.05.25.xlsx
포천,2023-05-25,12:00:00,12:19:00,12:00~12:06,12:11~12:19,2023-05-25 03:00~03:06,2023-05-25 03:11~03:19,2.667,CAUTION,0.16,0.18,4.6,9.4,QUIET,7.922073175897822,-2.403783484928015,0.20451104310146512,4,idw,성분별,정상,배포.포천.지자기야장.23.05.25.xlsx
포천,2023-05-25,12:50:00,13:09:00,12:50~12:57,13:03~13:09,2023-05-25 03:50~03:57,2023-05-25 04:03~04:09,2.667,CAUTION,0.09,0.18,4.6,6.1,QUIET,7.37501339053415,-3.0417473507178387,0.47645452563209945,4,idw,성분별,정상,배포.포천.지자기야장.23.05.25.xlsx
포천,2023-05-25,13:29:00,13:44:00,13:29~13:33,13:39~13:44,2023-05-25 04:29~04:33,2023-05-25 04:39~04:44,2.667,CAUTION,0.1,0.1,5.5,6.9,QUIET,12.5955732084185,-3.6381210842386538,0.21567330053537143,4,idw,성분별,정상,배포.포천.지자기야장.23.05.25.xlsx
포천,2023-05-25,14:01:00,14:15:00,14:01~14:07,14:10~14:15,2023-05-25 05:01~05:07,2023-05-25 05:10~05:15,2.667,CAUTION,0.23,0.13,2.4,5.5,QUIET,15.081943550059805,-3.7710049734230937,0.058762044123058306,4,idw,성분별,정상,배포.포천.지자기야장.23.05.25.xlsx
포천,2023-05-25,14:30:00,14:45:00,14:30~14:36,14:40~14:45,2023-05-25 05:30~05:36,2023-05-25 05:40~05:45,2.667,CAUTION,0.41,0.18,4.9,6.8,QUIET,15.90230500286998,-3.672591265776676,0.046409520288565514,4,idw,성분별,정상,배포.포천.지자기야장.23.05.25.xlsx
포천,2025-05-27,11:16:00,11:31:00,11:16~11:23,11:25~11:31,2025-05-27 02:16~02:23,2025-05-27 02:25~02:31,2.0,QUIET,0.2,0.28,3.8,7.7,QUIET,23.31313833038439,-1.3783775786039165,-1.4215727490980246,4,idw,성분별,정상,배포.지자기야장(25.05.27).포천점.xlsx
포천,2025-05-27,11:42:00,11:59:00,11:42~11:48,11:53~11:59,2025-05-27 02:42~02:48,2025-05-27 02:53~02:59,2.0,QUIET,0.3,0.13,3.7,10.1,QUIET,21.571356157823175,-1.2702080077314633,-1.423978198469785,4,idw,성분별,정상,배포.지자기야장(25.05.27).포천점.xlsx
포천,2025-05-27,12:23:00,12:39:00,12:23~12:29,12:33~12:39,2025-05-27 03:23~03:29,2025-05-27 03:33~03:39,2.0,QUIET,0.16,0.27,4.6,7.2,QUIET,16.046609981793154,-1.5919843513147873,-1.0688560006927657,4,idw,성분별,정상,배포.지자기야장(25.05.27).포천점.xlsx
포천,2025-05-27,13:04:00,13:20:00,13:04~13:10,13:14~13:20,2025-05-27 04:04~04:10,2025-05-27 04:14~04:20,2.0,QUIET,0.24,0.23,3.6,7.2,QUIET,16.217504822234332,-2.5595397483223583,-0.6972304488670472,4,idw,성분별,정상,배포.지자기야장(25.05.27).포천점.xlsx
포천,2025-05-27,14:06:00,14:25:00,14:06~14:12,14:19~14:25,2025-05-27 05:06~05:12,2025-05-27 05:19~05:25,2.0,QUIET,0.09,0.16,4.4,6.4,QUIET,18.84742517808627,-2.0909474898906546,-0.6150463072693331,4,idw,성분별,정상,배포.지자기야장(25.05.27).포천점.xlsx
포천,2025-05-27,14:47:00,15:02:00,14:47~14:53,14:56~15:02,2025-05-27 05:47~05:53,2025-05-27 05:56~06:02,2.0,QUIET,0.21,0.37,6.9,9.6,QUIET,26.45717675187916,-1.6073214522986727,-1.076485861725825,4,idw,성분별,정상,배포.지자기야장(25.05.27).포천점.xlsx
함양,2020-11-16,15:08:00,15:27:00,15:08~15:14,15:21~15:27,2020-11-16 06:08~06:14,2020-11-16 06:21~06:27,0.0,QUIET,0.1,0.04,2.8,4.6,QUIET,-1.074781946153962,-1.805823193917846,-0.21456224104483532,4,idw,성분별,정상,배포_지자기야장.20.11.16_함양.xlsx
함양,2020-11-16,15:50:00,16:10:00,15:50~15:59,16:02~16:10,2020-11-16 06:50~06:59,2020-11-16 07:02~07:10,0.0,QUIET,0.23,0.03,1.6,4.9,QUIET,1.697095499977877,-1.2588636076613196,-0.22625046080305466,4,idw,성분별,정상,배포_지자기야장.20.11.16_함양.xlsx
함양,2020-11-16,16:22:00,16:35:00,16:22~16:27,16:31~16:35,2020-11-16 07:22~07:27,2020-11-16 07:31~07:35,0.0,QUIET,0.15,0.02,0.9,3.0,QUIET,3.2670174104059697,-0.7748410208941107,-0.2542884522671847,4,idw,성분별,정상,배포_지자기야장.20.11.16_함양.xlsx
함양,2020-11-17,09:10:00,09:27:00,09:10~09:16,09:20~09:27,2020-11-17 00:10~00:16,2020-11-17 00:20~00:27,0.0,QUIET,0.09,0.1,3.5,4.7,QUIET,8.479998812399572,0.42194085981915413,-0.6991333651770539,4,idw,성분별,정상,배포_지자기야장.20.11.16_함양.xlsx
함양,2020-11-17,10:05:00,10:17:00,10:05~10:10,10:13~10:17,2020-11-17 01:05~01:10,2020-11-17 01:13~01:17,0.0,QUIET,0.12,0.06,1.2,2.1,QUIET,5.083764524308208,0.7008357173882758,-0.4865274963543893,4,idw,성분별,정상,배포_지자기야장.20.11.16_함양.xlsx
함양,2020-11-17,10:31:00,10:42:00,10:31~10:35,10:38~10:42,2020-11-17 01:31~01:35,2020-11-17 01:38~01:42,0.0,QUIET,0.05,0.06,1.8,3.4,QUIET,2.482409303484019,0.6786804132728205,-0.33694355513432245,4,idw,성분별,정상,배포_지자기야장.20.11.16_함양.xlsx
함양,2023-09-13,10:22:00,10:40:00,10:22~10:28,10:34~10:40,2023-09-13 01:22~01:28,2023-09-13 01:34~01:40,4.667,DISTURBED,0.45,0.11,3.8,11.0,CAUTION,-25.896154695663427,-2.2198913200184336,1.4466617626534157,3,idw,성분별,정상,함양.지자기야장.23.09.12.xlsx
함양,2023-09-13,10:48:00,11:04:00,10:48~10:49,10:58~11:04,2023-09-13 01:48~01:49,2023-09-13 01:58~02:04,4.667,DISTURBED,0.12,0.15,3.0,7.9,CAUTION,-27.135394108161563,-3.2269398819197086,1.6354246015711782,3,idw,성분별,정상,함양.지자기야장.23.09.12.xlsx
함양,2023-09-13,11:15:00,11:38:00,11:15~11:23,11:28~11:38,2023-09-13 02:15~02:23,2023-09-13 02:28~02:38,4.667,DISTURBED,1.02,0.15,6.7,15.9,CAUTION,-26.798432936309837,-4.282051546596433,1.6087633430001727,3,idw,성분별,정상,함양.지자기야장.23.09.12.xlsx
함양,2023-09-13,11:57:00,12:18:00,11:57~12:04,12:09~12:18,2023-09-13 02:57~03:04,2023-09-13 03:09~03:18,4.667,DISTURBED,0.33,0.17,4.9,9.4,CAUTION,-23.737502529853373,-4.4512439326758555,1.3594308404751136,3,idw,성분별,정상,함양.지자기야장.23.09.12.xlsx
함양,2023-09-13,12:28:00,12:45:00,12:28~12:33,12:39~12:45,2023-09-13 03:28~03:33,2023-09-13 03:39~03:45,3.667,DISTURBED,0.41,0.11,6.4,12.1,CAUTION,-13.806189807946794,-4.498535949837449,0.5190632369699776,3,idw,성분별,정상,함양.지자기야장.23.09.12.xlsx
함양,2023-09-13,12:57:00,13:14:00,12:57~13:03,13:08~13:14,2023-09-13 03:57~04:03,2023-09-13 04:08~04:14,3.667,DISTURBED,0.14,0.07,4.8,7.7,CAUTION,-16.54504782132426,-5.1377883475793285,0.7053380188221359,3,idw,성분별,정상,함양.지자기야장.23.09.12.xlsx
함양,2025-10-29,11:28:00,11:46:00,11:28~11:34,11:40~11:46,2025-10-29 02:28~02:34,2025-10-29 02:40~02:46,2.333,CAUTION,0.27,0.18,1.9,7.5,QUIET,-18.931271577224834,-0.5463572196997226,0.6886422873955897,3,idw,성분별,정상,배포.지자기야장(25.10.30.).함양점.xlsx
함양,2025-10-29,12:09:00,12:26:00,12:09~12:15,12:20~12:26,2025-10-29 03:09~03:15,2025-10-29 03:20~03:26,2.667,CAUTION,0.23,0.1,4.1,7.9,QUIET,-22.85910747289745,-1.4124134011714413,0.39991815203721276,3,idw,성분별,정상,배포.지자기야장(25.10.30.).함양점.xlsx
함양,2025-10-29,13:10:00,13:25:00,13:10~13:16,13:19~13:25,2025-10-29 04:10~04:16,2025-10-29 04:19~04:25,2.667,CAUTION,0.23,0.49,7.2,13.4,QUIET,-17.868254993474693,-3.3797368766249383,-0.25243535994446187,3,idw,성분별,정상,배포.지자기야장(25.10.30.).함양점.xlsx
함양,2025-10-29,13:58:00,14:15:00,13:58~14:04,14:08~14:15,2025-10-29 04:58~05:04,2025-10-29 05:08~05:15,2.667,CAUTION,0.12,0.1,4.4,4.8,QUIET,-9.572725780963083,-3.4447431355729026,-0.043085418029087844,3,idw,성분별,정상,배포.지자기야장(25.10.30.).함양점.xlsx
함양,2025-10-29,14:45:00,15:01:00,14:45~14:50,14:55~15:01,2025-10-29 05:45~05:50,2025-10-29 05:55~06:01,3.333,DISTURBED,0.36,0.1,3.6,5.6,CAUTION,-7.138135008659447,-2.934242076513797,0.22563609959823738,3,idw,성분별,정상,배포.지자기야장(25.10.30.).함양점.xlsx
함양,2025-10-29,15:29:00,15:44:00,15:29~15:35,15:39~15:44,2025-10-29 06:29~06:35,2025-10-29 06:39~06:44,3.333,DISTURBED,0.65,0.32,8.2,12.9,CAUTION,-9.387251918538823,-2.241713823797312,0.6566021296486284,3,idw,성분별,정상,배포.지자기야장(25.10.30.).함양점.xlsx
